ArticleID,SentenceID,StrLabel,Label,Anchor,Publisher
71336,612716,Conservative,0,Here’s how a chaotic violent night in Southeast Wisconsin became a flashpoint in the national debate over gun rights and racial inequities,Chicago Tribune
87375,153975,Liberal,1,McMichael also acknowledged several times under Dunikoskis questioning that he never saw Arbery armed during the pursuit never heard Arbery verbally threaten him and that Arbery never responded or showed any interest in conversing with McMichael as he tried to ask what he was doing,CNN
83585,612727,Liberal,1,Kevin Gough a lawyer for Bryan also laid out his case Wednesday after opting to defer his opening statements to the close of the prosecution’s evidence,Washington post
46814,350585,Conservative,0,Today your son has made history because we have people who are being held accountable for lynching a Black man in America Benjamin Crump a civil attorney for Arbery’s family told the slain man’s parents after the sentencing hearing,Chicago Tribune
13591,711039,Liberal,1,One neighbor testified that a post about a car break-in prompted her to check her husbands truck and discover some of his tools missing,Los Angles
75609,252299,Liberal,1,To hear that the cops or somebody representing themselves as police would turn around and shoot somebody specifically a person of color specifically a Black person because he was running while Black -- thats not new to me,CNN
33096,153998,Liberal,1,His family feels like that nature in him is part of why he took the actions he did that night he wanted to help he wanted to stop this person he said,CNN
89721,940438,Liberal,1,One lived in a version of America where his existence was perceived as criminal and an activity as routine as jogging through a neighborhood proved fatal,Washington post
52961,219554,Liberal,1,Backers of Rittenhouse celebrated the verdict as a victory for the right of Americans to use firearms to protect themselves and their property,Los Angles
77727,121252,Liberal,1,The next day Fox News published a story claiming according to a single anonymous government intelligence source that antifa had a coordinated national plan to bring chaos and destruction to the suburbs,NY Times
89329,547241,Liberal,1,A supporter of the nd Amendment right to bear arms he said it was the same as any other day Its keys phone wallet gun,Los Angles
31875,285097,Liberal,1,But with Johnson up for reelection it’s put racial justice and accountability on the ballot in an unusually stark way in a conservative area less receptive to this year’s talk of systemic racism and sweeping reform,Washington post
33320,383410,Liberal,1,The Tulsa resident and activist who had flown to New York to join the rally lamented that she was protesting the same cause year after year,Washington post
61734,448951,Liberal,1,Lead investigators explains whats in infrared videoThe new FBI aerial video was shown in court during testimony from Kenosha Police Det,CNN
91439,776636,Liberal,1,Separately defense attorneys on Monday filed a motion for mistrial with prejudice in the trial accusing the state of intentional prosecutorial overreach,CNN
49289,514492,Liberal,1,On Monday prosecutors and law enforcement witnesses said that Travis McMichael’s social media and messages showed frequent use of racial slurs including using the n-word and calling African Americans monkeys and savages,Washington post
97511,711102,Liberal,1,Rosenbaum yelled an expletive at Rittenhouse and lunged for his gun before Rittenhouse fired at him according to the defense,Los Angles
79453,383434,Conservative,0,The killing unfolded after the older McMichael saw Arbery sprint past his home alerted his son and the two grabbed guns hopped in a pickup truck and pursued him,Fox
58066,678353,Conservative,0,They are sorry for the tragedy that happened because of the choices they made to go out there and try to stop him,Chicago Tribune
87310,448984,Liberal,1,The case received national attention in reflecting the long history of white vigilantes chasing fugitive slaves and white lynch mobs terrorizing and killing Black people suspected of crimes,Los Angles
39379,186843,Conservative,0,Blacks appearance on the stand came on the final day of testimony in Rittenhouses divisive trial which began last week,Houston Chronicle
53530,121308,Liberal,1,People questioned during jury selection about the killing of Ahmaud Arbery have said he was racially profiled by the white men who chased and shot him singled out due to his color and targeted for being a Black person who was thought to have been stealing things,Los Angles
96621,907739,Liberal,1,During cross-examination from the prosecution later in the day Travis McMichael said his goal when he went out on February  was to find out to verify if it was the same individual I saw on the th,CNN
20195,874972,Liberal,1,On Tuesday the man shouted anti-Black Lives Matter statements through a megaphone and was involved in a confrontation with another protester,Los Angles
84748,350696,Liberal,1,For many Georgians it harked back to the days of Jim Crow when white mobs hunted down black men and killed them with impunity,Los Angles
83683,809450,Liberal,1,He was on his way to a protest in Washington when he heard that a white Kenosha police officer had shot Jacob Blake a Black man,Los Angles
19370,252396,Liberal,1,He said Mr Blake had admitted to holding a knife and that statements from officers and other witnesses indicated that Mr Blake had turned toward an officer with the knife immediately before he was shot,NY Times
64391,645614,Liberal,1,Mr Arbery’s killing on a sunny afternoon in a suburban South Georgia neighborhood drew widespread outrage when it happened particularly with its evocation of the tortured racial history of the South,NY Times
31865,547315,Liberal,1,Criticized as a relic of times when fewer people could rely on rapid police response citizen’s arrest dates to medieval England but was codified in Georgia in,Washington post
